DATE (MM/DD/YYYY),HOUR-MST,Avg Global CMP11 (cor) [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Airmass,Avg Tower Dry Bulb Temp [deg C],Avg Total Cloud Cover [%],Avg Avg Wind Speed @ 33ft [m/s],Avg 500nm Research AOD,Avg Albedo (CMP11)
3/30/2021,15,745.5958,48.512,232.0636,1.5131,3.2182,27.3167,1.5482,0.2393,0.2898
3/30/2021,16,456.202,58.3728,246.1608,1.919,3.5564,57.1667,1.5585,1.228,0.1886
3/30/2021,17,135.9266,69.2856,257.6102,2.8764,2.8432,91.1667,1.0061,3.1546,0.163
3/31/2021,8,323.0041,70.765,100.6729,3.0979,0.1371,10.6,1.8897,0.105,0.2415
3/31/2021,9,535.9086,59.7215,111.8196,1.9976,2.3316,14.5667,3.6921,0.1047,0.2039
3/31/2021,10,717.4794,49.6118,125.4139,1.5476,3.8856,15.2833,4.7843,0.1049,0.1855
3/31/2021,11,850.0883,41.3429,143.0131,1.3328,5.2551,15.9667,4.0923,0.1026,0.1777
3/31/2021,12,920.2237,36.3188,165.5682,1.2404,6.7634,13.15,4.1819,0.1078,0.1761
3/31/2021,13,920.2838,35.9502,190.941,1.2345,8.2441,12.3167,2.8519,0.1198,0.176
3/31/2021,14,856.1592,40.3632,214.1465,1.3129,9.8498,13.4167,2.4866,0.1183,0.178
3/31/2021,15,733.3966,48.2511,232.4573,1.5053,11.1043,14.6833,2.7634,0.1161,0.1842
3/31/2021,16,557.8542,58.1516,246.544,1.907,11.4413,11.8,2.7561,0.116,0.1922
3/31/2021,17,346.5277,69.0877,257.9746,2.8497,10.5532,10.5333,3.712,0.1166,0.198
4/1/2021,8,332.1836,70.4577,100.4143,3.0493,4.3399,11.8167,0.9288,0.0701,0.2104
4/1/2021,9,541.3557,59.3994,111.5594,1.9784,7.0842,15.25,1.4172,0.0814,0.1961
4/1/2021,10,726.4799,49.2658,125.1714,1.5367,10.9502,17.8667,3.4732,0.0877,0.1895
4/1/2021,11,853.8957,40.968,142.843,1.3252,13.5723,19.85,4.2872,0.1019,0.1818
4/1/2021,12,921.7552,35.9282,165.5676,1.2343,15.4767,17.8667,3.5345,0.1139,0.1781
4/1/2021,13,925.4446,35.5818,191.1616,1.2288,17.2285,17.8667,3.0675,0.1135,0.1769
4/1/2021,14,862.7756,40.0491,214.5071,1.3069,18.5588,20.5667,2.6271,0.1107,0.1778
4/1/2021,15,739.0552,47.9922,232.8526,1.4978,19.6112,22.5,2.0023,0.1057,0.1803
4/1/2021,16,563.3478,57.9321,246.9275,1.8952,20.3165,16.0833,2.558,0.0954,0.1875
4/1/2021,17,356.2818,68.891,258.3384,2.8236,19.6303,13.9333,2.835,0.087,0.1949
4/2/2021,8,206.9806,70.152,100.1553,3.0026,13.1235,98.9123,1.8867,1.214,0.19
4/2/2021,9,413.5804,59.0793,111.2982,1.9597,16.6462,99.8167,1.7847,1.2399,0.1828
4/2/2021,10,432.9921,48.9218,124.9268,1.526,17.1705,99.55,3.4509,2.5223,0.1769
4/2/2021,11,518.2977,40.595,142.6704,1.3178,18.5537,98.0167,3.866,2.2568,0.1762
4/2/2021,12,803.5396,35.5391,165.5664,1.2283,19.9335,66.5833,4.5328,1.0303,0.18
4/2/2021,13,922.6722,35.2152,191.3848,1.2233,21.3083,27.1667,4.897,0.1273,0.1747
4/2/2021,14,854.65,39.7372,214.8706,1.301,21.5372,25.8833,4.7149,0.1175,0.1799
4/2/2021,15,732.3062,47.7354,233.2492,1.4904,21.1907,22.5333,3.8827,0.1167,0.1822
4/2/2021,16,563.5363,57.7143,247.3111,1.8838,21.4642,16.7833,3.3647,0.0991,0.1893
4/2/2021,17,346.2269,68.6954,258.7015,2.7983,21.1332,14.6667,3.2422,0.1155,0.1933
4/3/2021,8,343.2087,69.8483,99.8961,2.9576,15.0173,14.5167,5.9016,0.0629,0.2169
4/3/2021,9,544.7336,58.7613,111.0358,1.9415,19.325,18.1167,1.912,0.0696,0.1962
4/3/2021,10,723.7732,48.5799,124.6802,1.5156,20.5532,25.2333,2.9772,0.0752,0.1858
4/3/2021,11,857.6686,40.2239,142.4953,1.3105,21.7773,23.1333,4.5651,0.0807,0.1815
4/3/2021,12,920.7902,35.1517,165.5644,1.2224,22.3028,19.1333,4.2831,0.0917,0.1769
4/3/2021,13,919.2804,34.8503,191.6102,1.2178,22.9493,18.9167,3.3843,0.1026,0.1763
4/3/2021,14,856.1238,39.4274,215.2368,1.2952,23.4713,21.8333,3.5998,0.1075,0.1782
4/3/2021,15,737.3949,47.4806,233.6471,1.4832,23.683,21.2833,4.0589,0.1012,0.1835
4/3/2021,16,565.174,57.4981,247.6946,1.8725,23.8368,15.3,3.2057,0.0929,0.19
4/3/2021,17,359.7397,68.5011,259.0639,2.7735,23.4898,13.55,3.0677,0.085,0.1963
4/4/2021,8,350.9308,69.5465,99.6365,2.9144,16.1667,34.4035,7.2176,0.107,0.2161
4/4/2021,9,452.623,58.4455,110.7723,1.9238,19.5393,98.2667,5.8939,0.8885,0.1881
4/4/2021,10,483.5169,48.2403,124.4315,1.5055,21.1228,99.55,4.5134,1.8714,0.1812
4/4/2021,11,592.2104,39.8548,142.3175,1.3035,22.088,99.2,4.0603,1.7824,0.1751
4/4/2021,12,574.4182,34.766,165.5615,1.2167,22.6185,99.3509,3.2775,3.2588,0.1698
4/4/2021,13,528.7056,34.4874,191.8379,1.2125,22.1247,96.2333,4.0123,3.87,0.1729
4/4/2021,14,850.0905,39.1199,215.6054,1.2895,24.4165,61.9667,4.3603,0.3266,0.1779
4/4/2021,15,670.2102,47.2279,234.0459,1.4761,24.2668,81.5333,4.1816,0.863,0.1739
4/4/2021,16,391.7317,57.2836,248.0779,1.8615,23.8343,77.15,3.3042,1.5703,0.1684
4/4/2021,17,308.3339,68.3079,259.4253,2.7493,23.1872,89.3833,2.648,0.8253,0.1813
4/5/2021,8,220.2828,69.2469,99.3766,2.8728,15.0365,38.0175,2.7369,1.0329,0.1926
4/5/2021,9,427.2398,58.132,110.5076,1.9067,18.8377,45.7,2.6658,0.6728,0.188
4/5/2021,10,716.4585,47.9031,124.1806,1.4957,22.5465,48.7333,5.2828,0.1941,0.1846
4/5/2021,11,726.0177,39.4879,142.137,1.2966,22.7607,77.35,7.6466,0.9771,0.1768
4/5/2021,12,302.6326,34.3821,165.5576,1.2111,21.4882,98.5667,6.2448,7.3502,0.1627
4/5/2021,13,380.607,34.1264,192.0676,1.2073,22.85,91.3,5.5378,4.6975,0.1711
4/5/2021,14,346.4555,38.8146,215.9764,1.284,22.9425,99.5333,3.6392,5.6201,0.1691
4/5/2021,15,322.8087,46.9774,234.4456,1.4692,23.3943,99.9833,3.5341,3.5942,0.1678
4/5/2021,16,281.4439,57.0708,248.4609,1.8508,22.8327,97.0167,4.2487,2.4508,0.1671
4/5/2021,17,154.596,68.1158,259.7857,2.7258,21.9745,79.2,3.6393,2.4353,0.1552
4/6/2021,8,330.3941,68.9496,99.1165,2.8327,7.469,18.3333,2.945,0.1539,0.2122
4/6/2021,9,539.7632,57.821,110.2419,1.89,8.5643,20.0833,3.1706,0.1512,0.1974
4/6/2021,10,716.8665,47.5684,123.9275,1.486,9.2587,23.4333,3.9355,0.1599,0.1882
4/6/2021,11,841.1949,39.1234,141.9536,1.2898,9.8138,22.45,4.327,0.1706,0.1799
4/6/2021,12,932.0104,34.0003,165.5525,1.2056,11.1282,29.7833,4.6176,0.1886,0.1778
4/6/2021,13,730.2916,33.7674,192.2993,1.2023,12.1003,81.85,6.4904,2.3793,0.1698
4/6/2021,14,294.7009,38.5116,216.3496,1.2786,10.7413,98.4667,6.876,5.3268,0.1651
4/6/2021,15,126.6178,46.729,234.8459,1.4624,9.9972,99.1667,8.1524,6.5935,0.1186
4/6/2021,16,9.2219,56.8597,248.8433,1.8403,3.2317,92.0833,6.747,8.1853,0.1297
4/6/2021,17,14.9421,67.925,260.1448,2.7028,3.2117,94.6667,2.6588,5.5404,0.1786
4/7/2021,8,292.0419,68.6546,98.8561,2.7942,2.6762,66.8833,1.4493,0.8662,0.1719
4/7/2021,9,483.9688,57.5126,109.9751,1.8739,4.5729,33.9333,1.0443,0.798,0.1779
4/7/2021,10,763.228,47.2364,123.6722,1.4767,8.1085,36.7833,3.0614,0.1241,0.1811
4/7/2021,11,741.8128,38.7613,141.7673,1.2833,8.9684,36.15,2.9172,0.5923,0.1751
4/7/2021,12,915.341,33.6205,165.5461,1.2003,10.4352,15.8167,2.8259,0.1429,0.1754
4/7/2021,13,927.8201,33.4106,192.5329,1.1973,12.4787,15.3333,3.1457,0.1436,0.1756
4/7/2021,14,674.4238,38.211,216.7249,1.2733,13.8142,34.85,2.8294,1.481,0.1653
4/7/2021,15,763.9812,46.4828,235.2468,1.4558,15.5988,18.1333,7.2036,0.1104,0.1838
4/7/2021,16,588.2682,56.6503,249.2251,1.83,14.8052,13.75,10.5524,0.1017,0.1944
4/7/2021,17,380.1529,67.7353,260.5026,2.6803,14.6235,10.9298,8.3818,0.0928,0.2012
4/8/2021,8,378.7971,68.3621,98.5955,2.7571,11.273,27.4167,1.8506,0.0994,0.2154
4/8/2021,9,564.6277,57.207,109.7073,1.8581,14.1797,19.9167,2.267,0.0972,0.1925
4/8/2021,10,745.1652,46.9072,123.4148,1.4676,15.3007,24.7333,7.5846,0.1056,0.1846
4/8/2021,11,870.3928,38.4018,141.578,1.2769,16.0753,23.65,11.6025,0.1245,0.1802
4/8/2021,12,907.3864,33.2429,165.5383,1.1951,16.9772,27.4167,9.3591,0.3048,0.1751
4/8/2021,13,622.4996,33.0561,192.7682,1.1925,17.3032,53.9833,6.911,3.2036,0.1646
4/8/2021,14,303.3983,37.9129,217.1021,1.2682,16.9802,71.1167,5.753,5.5676,0.1692
4/8/2021,15,412.5361,46.2388,235.648,1.4493,18.015,60.35,6.1692,3.829,0.1734
4/8/2021,16,343.7115,56.4425,249.606,1.8199,18.6942,52.3167,6.1943,2.2975,0.174
4/8/2021,17,393.9694,67.5469,260.8589,2.6584,18.6542,25.2807,8.1672,0.1073,0.2046
4/9/2021,8,343.3862,68.0722,98.3347,2.7213,5.1767,15.3333,7.566,0.5137,0.2094
4/9/2021,9,576.5587,56.9041,109.4384,1.8429,5.8428,36.55,6.5583,0.3154,0.196
4/9/2021,10,587.4905,46.5809,123.1552,1.4587,5.6935,52.8,4.6693,1.1598,0.1838
4/9/2021,11,591.4024,38.045,141.3857,1.2706,6.7893,65.1,3.7914,2.6124,0.1729
4/9/2021,12,980.3421,32.8676,165.5289,1.19,8.0226,29.35,5.6903,0.1759,0.1779
4/9/2021,13,966.1875,32.7038,193.0051,1.1878,8.8303,14.8667,6.7758,0.1087,0.1778
4/9/2021,14,849.062,37.6172,217.4809,1.2631,9.1507,14.5333,5.9101,0.2489,0.1806
4/9/2021,15,762.3056,45.997,236.0493,1.443,9.2885,12.75,3.7721,0.1044,0.1869
4/9/2021,16,589.7228,56.2366,249.9859,1.81,9.1172,10.569,3.3383,0.0933,0.1962
4/9/2021,17,383.2201,67.3596,261.2136,2.6371,8.8977,8.1356,3.3055,0.0849,0.2052
4/10/2021,8,376.8937,67.7851,98.0738,2.6869,4.5172,12.0702,1.167,0.0709,0.2125
4/10/2021,9,581.0877,56.6043,109.1685,1.8281,8.0267,16.2667,1.8254,0.0859,0.1971
4/10/2021,10,760.8482,46.2577,122.8933,1.45,10.7842,18.5167,3.3994,0.0868,0.1892
4/10/2021,11,891.5688,37.691,141.1902,1.2645,13.0057,19.9333,4.0859,0.0853,0.1825
4/10/2021,12,950.8303,32.4947,165.518,1.1851,14.8565,17.5,3.5706,0.0982,0.1777
4/10/2021,13,947.497,32.354,193.2435,1.1832,16.4403,16.1111,2.7855,0.1189,0.1757
4/10/2021,14,896.5185,37.3241,217.8614,1.2582,18.252,21.3333,8.0733,0.1182,0.1791
4/10/2021,15,774.6671,45.7575,236.4506,1.4368,18.6347,18.7833,7.4678,0.1211,0.1863
4/10/2021,16,609.92,56.0323,250.3647,1.8004,19.0227,20.05,5.8357,0.1136,0.1926
4/10/2021,17,314.8752,67.1735,261.5665,2.6162,18.5315,34.2833,4.9761,0.6643,0.1835
4/11/2021,8,444.7372,67.5008,97.8128,2.6537,6.5996,59.25,5.7561,0.1006,0.2091
4/11/2021,9,606.2339,56.3075,108.8977,1.8137,5.9913,69.8333,3.3937,0.3799,0.1947
4/11/2021,10,692.8598,45.9376,122.6294,1.4416,6.2982,26.2833,3.3445,0.2599,0.1879
4/11/2021,11,872.0419,37.34,140.9916,1.2586,7.3485,18.25,3.1329,0.1219,0.1808
4/11/2021,12,939.1154,32.1243,165.5052,1.1802,8.6522,20.0667,3.7638,0.14,0.1775
4/11/2021,13,934.206,32.0066,193.4833,1.1787,9.4533,17.4561,3.3513,0.1512,0.1779
4/11/2021,14,857.8415,37.0336,218.2433,1.2534,10.6508,26.2333,3.4968,0.2083,0.1798
4/11/2021,15,704.4577,45.5203,236.8518,1.4307,10.9202,37.8,3.3804,0.3498,0.1844
4/11/2021,16,574.7562,55.8298,250.7423,1.7909,11.3923,45.6,3.7016,0.2344,0.1933
4/11/2021,17,276.8866,66.9887,261.9176,2.5958,10.4803,65.5167,3.4652,1.1768,0.1884
4/12/2021,8,257.9039,67.2195,97.5518,2.6217,0.2048,70.1333,2.2596,2.027,0.196
4/12/2021,9,227.3298,56.0138,108.626,1.7997,-0.0644,98.1833,3.3657,4.9634,0.1789
4/12/2021,10,356.6603,45.6208,122.3632,1.4334,0.6228,99.1333,2.9555,5.8131,0.1758
4/12/2021,11,475.2439,36.992,140.7897,1.2528,1.7119,99.1167,3.0486,5.5769,0.1763
4/12/2021,12,434.6443,31.7565,165.4906,1.1755,2.3458,99.0877,3.0136,7.1249,0.1755
4/12/2021,13,561.4399,31.6618,193.7243,1.1743,3.5334,98.4167,3.7723,5.6581,0.177
4/12/2021,14,600.5059,36.7457,218.6264,1.2487,4.2812,91.5167,4.4999,3.8038,0.1756
4/12/2021,15,461.4069,45.2854,237.2525,1.4248,4.276,88.8667,4.1976,3.8848,0.1736
4/12/2021,16,330.4077,55.6291,251.1184,1.7817,4.2192,90.55,4.5161,2.8104,0.1753
4/12/2021,17,151.0221,66.8051,262.2667,2.5759,3.2701,95.7667,4.51,3.1981,0.1696
4/13/2021,8,112.7328,66.9412,97.2907,2.5909,-2.2287,96,2.8133,4.0039,0.2114
4/13/2021,9,296.5105,55.7235,108.3535,1.7862,-1.2856,98.6667,2.3971,4.0503,0.1732
4/13/2021,10,415.9608,45.3074,122.095,1.4255,-0.1098,99.2667,3.3606,5.2817,0.1805
4/13/2021,11,523.8047,36.6473,140.5845,1.2472,1.2828,99.3,3.4917,5.2602,0.1759
4/13/2021,12,715.7115,31.3915,165.4739,1.1709,2.1188,92.1667,5.7828,2.2575,0.1748
4/13/2021,13,600.6896,31.3197,193.9664,1.17,2.2848,93.4167,5.3313,2.3876,0.1737
4/13/2021,14,737.9833,36.4606,219.0105,1.2441,3.6913,90.2333,4.8782,1.0611,0.1776
4/13/2021,15,625.2859,45.0528,237.6528,1.419,4.7508,50.35,5.3015,0.6628,0.1787
4/13/2021,16,465.2036,55.4301,251.4929,1.7727,4.6674,70.9667,5.4064,0.7726,0.184
4/13/2021,17,288.1442,66.6227,262.6136,2.5564,3.9686,81.9833,5.3071,1.0768,0.1807
4/14/2021,8,67.6231,66.6661,97.0297,2.5613,-3.4415,95.6,4.5741,4.5444,0.2957
4/14/2021,9,124.98,55.4366,108.0802,1.7731,-3.3202,97.8667,4.6245,5.7499,0.2791
4/14/2021,10,211.5228,44.9976,121.8246,1.4177,-2.7995,99.2833,4.3983,6.6569,0.2237
4/14/2021,11,377.035,36.3058,140.376,1.2417,-1.7339,99.2456,3.2714,6.8217,0.1666
4/14/2021,12,682.9186,31.0293,165.4551,1.1665,0.4291,89.4833,1.8937,3.6795,0.1741
4/14/2021,13,781.7952,30.9803,194.2095,1.1659,2.0308,64.3333,2.5472,1.8826,0.1737
4/14/2021,14,767.2622,36.1782,219.3956,1.2397,3.331,52.35,4.4615,1.2383,0.1744
4/14/2021,15,441.1737,44.8226,238.0523,1.4133,3.4597,79.6491,4.1862,3.7831,0.1699
4/14/2021,16,310.4017,55.2329,251.8656,1.7638,3.7083,86.807,2.9634,3.7387,0.1733
4/14/2021,17,79.0801,66.4416,262.9583,2.5374,3.4549,95.35,3.6282,4.6515,0.1564
4/15/2021,8,67.485,66.3943,96.7688,2.5327,-0.2036,95.7,3.4232,4.6284,0.1725
4/15/2021,9,94.9467,55.1532,107.8061,1.7603,0.0334,97.9833,4.3236,5.9591,0.1681
4/15/2021,10,163.4704,44.6914,121.5522,1.4102,0.6777,99.2667,4.1851,6.9102,0.1699
4/15/2021,11,185.1154,35.9678,140.1641,1.2364,1.3029,99.3167,3.9751,7.6405,0.1655
4/15/2021,12,205.0727,30.67,165.434,1.1621,1.7923,98.6167,4.2636,8.0322,0.1644
4/15/2021,13,148.7984,30.6437,194.4535,1.1618,1.9134,98.2667,5.3171,8.3051,0.1564
4/15/2021,14,85.8544,35.8987,219.7813,1.2353,1.2225,98.9333,5.8143,8.3073,0.1476
4/15/2021,15,58.5948,44.5948,238.4509,1.4078,0.2649,98.7333,4.9487,7.6106,0.4221
4/15/2021,16,53.8994,55.0376,252.2365,1.7551,0.245,97.25,5.5925,6.1074,0.772
4/15/2021,17,16.3289,66.2618,263.3006,2.5188,-0.1242,95.25,5.4902,5.5609,0.8723
4/16/2021,8,287.1356,66.1259,96.5081,2.5051,-3.1661,96.6333,3.6263,3.3113,0.9003
4/16/2021,9,338.8085,54.8735,107.5313,1.748,-2.8063,98.4333,2.9961,4.9221,0.8932
4/16/2021,10,597.6685,44.3889,121.2777,1.4029,-1.7709,97.6333,2.5177,4.5348,0.8277
4/16/2021,11,909.4973,35.6334,139.9488,1.2312,-0.8384,94.8,2.7181,2.4221,0.8057
4/16/2021,12,682.3919,30.3139,165.4106,1.1579,-0.494,95.8833,2.8683,5.9182,0.782
4/16/2021,13,472.2156,30.31,194.6981,1.1578,-0.5373,97.3167,2.8508,7.078,0.7756
4/16/2021,14,316.5486,35.6219,220.1675,1.231,-0.7445,99.1167,3.3117,7.1762,0.7775
4/16/2021,15,442.0451,44.3694,238.8484,1.4024,-0.1561,99.2167,2.8258,5.7199,0.7511
4/16/2021,16,289.9809,54.844,252.6053,1.7466,-0.1239,97.7333,2.6792,4.8928,0.743
4/16/2021,17,91.7346,66.0832,263.6404,2.5006,-0.3733,94.6667,2.8431,4.1687,0.7646
4/17/2021,8,211.7413,65.8609,96.2476,2.4785,-1.0604,96.1167,1.4681,3.6869,0.7951
4/17/2021,9,415.6935,54.5974,107.2559,1.736,0.3783,98.8833,1.0557,3.9554,0.7797
4/17/2021,10,422.2954,44.0903,121.0013,1.3957,1.6623,99.1,0.9915,5.9323,0.7642
4/17/2021,11,600.193,35.3026,139.7301,1.2262,1.5104,97.1167,2.6857,5.1437,0.7538
4/17/2021,12,701.0521,29.9608,165.3846,1.1538,3.0834,94.7833,2.0078,4.8578,0.6977
4/17/2021,13,663.2022,29.9793,194.9432,1.154,3.0854,93.3833,1.1015,5.1215,0.6624
4/17/2021,14,794.5806,35.3481,220.554,1.2269,4.1892,76.5,0.9892,1.7995,0.5934
4/17/2021,15,945.6308,44.1464,239.2446,1.3971,6.0115,70.7833,0.8595,0.3722,0.5223
4/17/2021,16,432.3075,54.6522,252.9719,1.7383,5.0776,47.3667,1.1145,1.3052,0.4871
4/17/2021,17,326.8069,65.9059,263.9775,2.4829,4.731,15.35,1.872,0.6313,0.4822
4/18/2021,8,412.0569,65.5996,95.9874,2.4529,3.4058,10.15,5.8556,0.1115,0.5335
4/18/2021,9,627.4276,54.3252,106.98,1.7244,6.1733,11.2667,4.2859,0.0939,0.478
4/18/2021,10,800.421,43.7957,120.723,1.3888,8.4447,13.6333,3.6617,0.0981,0.4101
4/18/2021,11,857.9349,34.9757,139.5078,1.2212,9.7918,47.9667,3.0029,0.8581,0.3301
4/18/2021,12,593.203,29.6111,165.356,1.1497,10.0253,85.4167,2.9489,3.808,0.2833
4/18/2021,13,775.111,29.6516,195.1887,1.1502,10.2243,67.5,3.8395,2.7027,0.2456
4/18/2021,14,730.9732,35.0773,220.9406,1.2228,10.6852,61.9833,3.6556,2.2052,0.1832
4/18/2021,15,492.5939,43.9259,239.6394,1.3919,10.03,47.8667,2.2239,2.6698,0.1812
4/18/2021,16,469.5613,54.4623,253.3361,1.7302,11.3003,49.6833,3.291,1.2668,0.1675
4/18/2021,17,292.9387,65.7299,264.3118,2.4656,11.317,30.15,2.6942,0.9756,0.1591
4/19/2021,8,29.5045,65.3419,95.7275,2.4283,-1.2097,94.65,6.0383,5.9053,0.1543
4/19/2021,9,46.985,54.0569,106.7036,1.7131,-1.2537,98.1333,2.7443,7.3499,0.1557
4/19/2021,10,85.8545,43.5052,120.4427,1.3821,-1.0553,99.2167,2.1133,7.732,0.1338
4/19/2021,11,142.9424,34.6527,139.2821,1.2165,-0.8079,99.2,2.1898,8.059,0.1276
4/19/2021,12,140.7706,29.2647,165.3246,1.1458,-0.5334,98.0333,2.7453,8.5296,0.1264
4/19/2021,13,129.6773,29.3271,195.4343,1.1465,-0.9175,97.7333,3.88,8.5906,0.1199
4/19/2021,14,161.5609,34.8094,221.3271,1.2188,-1.5444,97.9298,4.4801,7.8985,0.1173
4/19/2021,15,150.9301,43.7078,240.0324,1.3868,-2.4395,98.5167,1.3575,7.0824,0.1229
4/19/2021,16,68.901,54.2741,253.6978,1.7222,-3.345,97.3333,0,6.3024,0.1586
4/19/2021,17,53.0173,65.5553,264.6433,2.4486,-3.7438,95.3833,0,4.7194,0.5465
4/20/2021,8,537.4967,65.088,95.4681,2.4045,-5.9249,15.0833,0,0.3093,0.664
4/20/2021,9,630.8162,53.7927,106.4268,1.7022,-1.5259,9.1,0,0.0984,0.8032
4/20/2021,10,840.412,43.2189,120.1607,1.3756,-1.5037,6.9833,0,0.0966,0.7508
4/20/2021,11,964.7131,34.3337,139.0528,1.2118,-1.6695,4.55,0,0.0973,0.7168
4/20/2021,12,1022.9642,28.9218,165.2903,1.142,-0.5945,3.6167,1.887,0.1091,0.6868
4/20/2021,13,1039.3075,29.0057,195.6799,1.143,0.7255,6.5167,1.3961,0.1368,0.6201
4/20/2021,14,925.7282,34.5445,221.7133,1.2149,1.865,37.3667,1.128,0.5095,0.5301
4/20/2021,15,658.7862,43.4921,240.4236,1.3819,0.4586,66.7667,3.1033,2.1998,0.4571
4/20/2021,16,604.961,54.0878,254.0568,1.7144,0.6608,26.0833,2.4887,0.4082,0.4038
4/20/2021,17,307.7839,65.3819,264.9717,2.432,-0.2618,28.3833,3.4087,0.861,0.3826
4/21/2021,8,93.4255,64.8379,95.2091,2.3816,-2.7875,96.8,2.408,5.1293,0.4267
4/21/2021,9,101.7413,53.5326,106.1496,1.6916,-2.6864,98.7167,2.159,6.3023,0.4408
4/21/2021,10,123.9709,42.9369,119.8769,1.3693,-2.3936,99.3684,3.4417,7.6261,0.4267
4/21/2021,11,189.1641,34.0189,138.8201,1.2073,-2.3307,98.9833,4.5679,8.0256,0.4147
4/21/2021,12,402.463,28.5826,165.2529,1.1383,-1.4958,97.7,4.3981,7.4961,0.3952
4/21/2021,13,449.5661,28.6876,195.9254,1.1395,-0.7671,98,3.1195,7.22,0.3506
4/21/2021,14,337.8227,34.2826,222.0989,1.2112,-0.9503,99.1,3.4574,7.4527,0.3368
4/21/2021,15,190.1601,43.279,240.8127,1.377,-1.5412,99.2167,3.4851,7.0709,0.4012
4/21/2021,16,105.8752,53.9034,254.4129,1.7068,-2.0203,97.7833,3.1187,6.4671,0.6344
4/21/2021,17,88.7453,65.2098,265.2969,2.4158,-1.5058,94.95,1.9125,4.7023,0.8039
4/22/2021,8,131.586,64.5918,94.9507,2.3595,0.5298,16.2167,0.5287,0.1672,0.8371
4/22/2021,9,637.138,53.2767,105.8722,1.6814,2.1307,21.9833,1.751,0.1966,0.6718
4/22/2021,10,666.1766,42.6593,119.5915,1.3631,3.652,54.7833,1.6936,2.3364,0.5181
4/22/2021,11,414.4495,33.7084,138.5837,1.203,3.7892,82,1.4792,4.7193,0.4061
4/22/2021,12,693.537,28.2469,165.2123,1.1347,5.645,56.4912,1.2448,3.475,0.2856
4/22/2021,13,504.031,28.3729,196.1704,1.1361,5.3356,91.75,3.9812,5.6137,0.2405
4/22/2021,14,745.0283,34.0239,222.4837,1.2075,6.2243,81.386,0.7931,1.7372,0.2126
4/22/2021,15,534.1458,43.0683,241.1996,1.3723,7.2231,70.4,1.448,3.0251,0.1936
4/22/2021,16,383.5164,53.7207,254.7661,1.6993,8.0085,78.05,1.3737,3.2844,0.1627
4/22/2021,17,70.6672,65.0391,265.6188,2.4,7.7097,96.0333,3.3463,5.019,0.1415
4/23/2021,8,262.1376,64.3498,94.6929,2.3382,5.1522,94.7018,4.2428,1.6337,0.1786
4/23/2021,9,461.3546,53.0252,105.5947,1.6715,7.9189,90.5,2.3138,1.1723,0.1725
4/23/2021,10,579.165,42.3863,119.3044,1.3572,9.3637,57.5,1.9505,0.9561,0.1653
