DATE (MM/DD/YYYY),MST,Avg Wind Speed @ 50m [m/s],Temperature @ 50m [deg C],Relative Humidity [%],Station Pressure [mBar],Precipitation (Accumulated) [mm],Avg Wind Direction @ 50m [deg]
2/13/2021 14:59,14:59,2.031,-19.4,71.48,807.263,0,42.01
2/13/2021 15:14,15:14,1.388,-19.34,70.96,807.229,0,40.67
2/13/2021 15:29,15:29,1.932,-19.38,69.92,807.181,0,46.35
2/13/2021 15:44,15:44,1.688,-19.26,70.55,807.173,0,72.56
2/13/2021 15:59,15:59,1.486,-19.36,70.95,807.243,0,78.44
2/13/2021 16:14,16:14,1.944,-19.35,71.21,807.202,0,77.04
2/13/2021 16:29,16:29,1.509,-19.37,71,807.228,0,84.6
2/13/2021 16:44,16:44,2.038,-19.32,74.01,807.155,0,55.74
2/13/2021 16:59,16:59,1.991,-19.35,74,807.175,0,62.16
2/13/2021 17:14,17:14,2.146,-19.38,74.2,807.271,0,62.57
2/13/2021 17:29,17:29,2.139,-19.44,74.23,807.307,0,45.73
2/13/2021 17:44,17:44,3.013,-19.45,75.17,807.323,0.254,41.15
2/13/2021 17:59,17:59,2.444,-19.52,74.32,807.418,0.254,50.14
2/13/2021 18:14,18:14,2.354,-19.43,76.12,807.715,0.254,55.92
2/13/2021 18:29,18:29,2.652,-19.5,75.51,807.941,0.254,69.68
2/13/2021 18:44,18:44,2.454,-19.55,74.61,808.137,0.254,60.21
2/13/2021 18:59,18:59,2.935,-19.54,76.25,808.17,0.254,58.34
2/13/2021 19:14,19:14,3.142,-19.57,75.68,808.343,0.254,63.29
2/13/2021 19:29,19:29,2.769,-19.72,76.68,808.527,0.254,50.13
2/13/2021 19:44,19:44,3.43,-19.8,76.12,808.519,0.254,54.42
2/13/2021 19:59,19:59,3.874,-20.1,76.14,808.82,0.254,48.53
2/13/2021 20:14,20:14,3.757,-20.35,75.69,808.938,0.254,48.51
2/13/2021 20:29,20:29,3.522,-20.58,75.67,809.305,0.254,46.93
2/13/2021 20:44,20:44,3.554,-20.84,75.58,809.563,0.254,29.03
2/13/2021 20:59,20:59,3.635,-21.07,74.67,809.649,0.254,36.24
2/13/2021 21:14,21:14,3.57,-21.09,73.55,809.759,0.254,20.62
2/13/2021 21:29,21:29,3.485,-21.46,74.43,809.981,0.254,26.58
2/13/2021 21:44,21:44,3.674,-21.51,74.24,810.204,0.254,15.43
2/13/2021 21:59,21:59,3.632,-21.71,73.7,810.337,0.254,18.02
2/13/2021 22:14,22:14,3.451,-21.75,73.55,810.313,0.254,17.88
2/13/2021 22:29,22:29,3.569,-21.96,73.75,810.436,0.254,16.15
2/13/2021 22:44,22:44,3.778,-22.01,72.68,810.5,0.254,16.28
2/13/2021 22:59,22:59,3.01,-22.16,73.05,810.619,0.254,20.11
2/13/2021 23:14,23:14,3.293,-22.24,72.88,810.667,0.254,17.78
2/13/2021 23:29,23:29,3.086,-22.3,72.68,810.795,0.254,17.78
2/13/2021 23:44,23:44,2.979,-22.36,72.02,810.897,0.254,11.08
2/13/2021 23:59,23:59,3.072,-22.31,72.21,811.086,0.254,19.97
2/14/2021 00:14,0:14,3.002,-22.44,72.85,811.204,0,18.54
2/14/2021 00:29,0:29,3.162,-22.55,72.65,811.249,0,22.96
2/14/2021 00:44,0:44,2.979,-22.57,72.9,811.325,0,13.51
2/14/2021 00:59,0:59,2.261,-22.55,72.61,811.386,0,9.39
2/14/2021 01:14,1:14,2.676,-22.57,72.8,811.447,0,6.335
2/14/2021 01:29,1:29,3.166,-22.77,73.04,811.623,0,31.31
2/14/2021 01:44,1:44,2.341,-22.94,72.41,811.577,0,34.68
2/14/2021 01:59,1:59,2.24,-22.77,71.78,811.544,0,35.41
2/14/2021 02:14,2:14,2.346,-22.88,71.62,811.478,0,20.6
2/14/2021 02:29,2:29,2.031,-22.96,71.91,811.466,0,20.59
2/14/2021 02:44,2:44,1.896,-22.96,71.73,811.439,0,20.83
2/14/2021 02:59,2:59,2.244,-23.21,71.83,811.468,0,49.09
2/14/2021 03:14,3:14,1.942,-23.29,71.35,811.355,0,54.98
2/14/2021 03:29,3:29,1.801,-23.28,71.2,811.321,0,43.94
2/14/2021 03:44,3:44,1.974,-23.42,71.12,811.289,0,52.11
2/14/2021 03:59,3:59,2.274,-23.53,71.18,811.337,0,49.92
2/14/2021 04:14,4:14,2.045,-23.71,70.73,811.428,0,56.77
2/14/2021 04:29,4:29,1.639,-23.74,69.82,811.622,0,73.18
2/14/2021 04:44,4:44,2.261,-23.91,69.92,811.841,0,48.65
2/14/2021 04:59,4:59,1.862,-24.09,69.06,812.049,0,64.47
2/14/2021 05:14,5:14,1.808,-24.15,69.04,812.131,0,55.71
2/14/2021 05:29,5:29,1.563,-24.1,69.96,812.265,0,41.62
2/14/2021 05:44,5:44,1.823,-24.19,71.08,812.305,0,33.25
2/14/2021 05:59,5:59,1.625,-24.18,70.4,812.466,0,35.95
2/14/2021 06:14,6:14,1.75,-24.09,70.25,812.488,0,37.53
2/14/2021 06:29,6:29,1.601,-23.94,70.24,812.553,0,31.37
2/14/2021 06:44,6:44,1.782,-24.1,70.59,812.698,0,37.18
2/14/2021 06:59,6:59,2.094,-24.04,70.42,812.832,0,22.43
2/14/2021 07:14,7:14,1.725,-24.07,70.86,812.932,0,31.87
2/14/2021 07:29,7:29,1.688,-24.09,71.16,812.995,0,43.07
2/14/2021 07:44,7:44,1.473,-23.92,74.06,813.11,0,42.66
2/14/2021 07:59,7:59,1.555,-23.38,82.4,813.069,0,52.88
2/14/2021 08:14,8:14,1.55,-23.62,81.9,812.981,0,65.71
2/14/2021 08:29,8:29,0.856,-23.7,77.15,812.913,0,34.62
2/14/2021 08:44,8:44,1.299,-23.49,76.42,812.853,0,60.12
2/14/2021 08:59,8:59,0.716,-23.26,76.97,812.798,0,55.5
2/14/2021 09:14,9:14,1.516,-23.17,76.19,812.713,0.254,52.52
2/14/2021 09:29,9:29,1.634,-23.03,76.53,812.615,0.254,54.27
2/14/2021 09:44,9:44,1.504,-22.53,76.65,812.494,0.254,40.32
2/14/2021 09:59,9:59,1.294,-22.57,74.36,812.461,0.254,32.79
2/14/2021 10:14,10:14,0.988,-22.25,71.82,812.39,0.254,33.23
2/14/2021 10:29,10:29,1.791,-21.99,69.63,812.412,0.254,36.17
2/14/2021 10:44,10:44,1.442,-21.88,66.72,812.343,0.254,30.34
2/14/2021 10:59,10:59,2.051,-21.56,68.82,812.324,0.254,63.35
2/14/2021 11:14,11:14,1.945,-21.36,69.26,812.248,0.254,74.46
2/14/2021 11:29,11:29,2.327,-21.42,69,812.199,0.254,64.35
2/14/2021 11:44,11:44,1.843,-21.48,68.28,812.217,0.254,19.91
2/14/2021 11:59,11:59,1.792,-21.26,66.7,811.981,0.254,65.72
2/14/2021 12:14,12:14,2.487,-20.95,68.89,811.857,0.254,38.96
2/14/2021 12:29,12:29,1.955,-21.24,65.49,811.604,0.254,36.16
2/14/2021 12:44,12:44,1.891,-20.92,66.63,811.408,0.254,33.74
2/14/2021 12:59,12:59,2.471,-20.77,67.84,811.168,0.254,46.19
2/14/2021 13:14,13:14,1.307,-20.65,61.97,811.035,0.254,55.7
2/14/2021 13:29,13:29,1.35,-20.57,60.8,810.918,0.254,33.31
2/14/2021 13:44,13:44,3.236,-20.71,68.93,810.754,0.254,41.2
2/14/2021 13:59,13:59,2.007,-20.28,69.17,810.652,0.254,43.24
2/14/2021 14:14,14:14,3.212,-20.72,71.19,810.74,0.254,70.02
2/14/2021 14:29,14:29,3.019,-21.07,68.58,810.833,0.254,50.88
2/14/2021 14:44,14:44,3.037,-20.94,66.41,810.902,0.254,44.94
2/14/2021 14:59,14:59,2.938,-20.84,67.37,810.928,0.254,59.81
2/14/2021 15:14,15:14,2.315,-20.7,65.83,810.841,0.254,61.84
2/14/2021 15:29,15:29,1.443,-20.87,64.44,810.878,0.254,53.28
2/14/2021 15:44,15:44,1.21,-20.73,63.56,810.878,0.254,81.8
2/14/2021 15:59,15:59,1.206,-20.65,62.78,810.815,0.254,45.03
2/14/2021 16:14,16:14,2.204,-21,64.74,810.78,0.254,43.22
2/14/2021 16:29,16:29,1.296,-21.33,67.13,810.858,0.254,55.57
2/14/2021 16:44,16:44,0.794,-21.47,66.44,810.784,0.254,78.98
2/14/2021 16:59,16:59,0.734,-21.48,65.75,810.829,0.254,72.53
2/14/2021 17:14,17:14,1.574,-21.69,66.59,810.998,0.254,13.15
2/14/2021 17:29,17:29,2.042,-21.85,69.5,811.024,0.254,31.13
2/14/2021 17:44,17:44,1.621,-22.06,69.66,811.223,0.254,3.533
2/14/2021 17:59,17:59,1.25,-22.17,69.94,811.224,0.254,13.62
2/14/2021 18:14,18:14,1.071,-22.27,69.38,811.351,0.254,29.55
2/14/2021 18:29,18:29,1.309,-22.47,68.62,811.373,0.254,42.69
2/14/2021 18:44,18:44,1.776,-22.83,69.93,811.419,0.254,50.8
2/14/2021 18:59,18:59,1.327,-22.96,67.94,811.26,0.254,28.8
2/14/2021 19:14,19:14,1.177,-23.03,67.78,811.401,0.254,6.547
2/14/2021 19:29,19:29,1.251,-23.11,66.59,811.311,0.254,33.82
2/14/2021 19:44,19:44,0.964,-23.09,66.51,811.234,0.254,10.94
2/14/2021 19:59,19:59,0.832,-23.2,67.2,811.281,0.254,335.6
2/14/2021 20:14,20:14,1.12,-23.22,66.58,811.184,0.254,351.6
2/14/2021 20:29,20:29,1.504,-23.41,68.87,811.215,0.254,340.1
2/14/2021 20:44,20:44,1.739,-23.5,68.11,811.164,0.254,330.5
2/14/2021 20:59,20:59,1.367,-23.68,67.14,811.112,0.254,327.4
2/14/2021 21:14,21:14,1.655,-23.53,65.41,810.986,0.254,324.2
2/14/2021 21:29,21:29,1.942,-23.58,67.45,810.984,0.254,323.1
2/14/2021 21:44,21:44,1.825,-23.5,67.47,810.955,0.254,328.8
2/14/2021 21:59,21:59,1.268,-23.61,68.33,810.907,0.254,328.4
2/14/2021 22:14,22:14,1.413,-23.82,68.36,810.848,0.254,330.5
2/14/2021 22:29,22:29,1.05,-23.9,65.67,810.727,0.254,331
2/14/2021 22:44,22:44,0.808,-23.99,66.47,810.666,0.254,340.2
2/14/2021 22:59,22:59,0.746,-24.01,64.82,810.546,0.254,343.2
2/14/2021 23:14,23:14,0.713,-23.89,65.61,810.294,0.254,268.9
2/14/2021 23:29,23:29,0.855,-23.78,67.02,810.154,0.254,276.7
2/14/2021 23:44,23:44,0.97,-23.18,66.58,809.943,0.254,207.3
2/14/2021 23:59,23:59,1.569,-22.95,66.7,809.851,0.254,185.4
2/15/2021 00:14,0:14,1.418,-23.05,66.83,809.811,0,186.1
2/15/2021 00:29,0:29,1.706,-23,68.37,809.704,0,176.2
2/15/2021 00:44,0:44,1.891,-22.66,67.57,809.708,0,182.4
2/15/2021 00:59,0:59,1.886,-22.46,68.72,809.557,0,173
2/15/2021 01:14,1:14,1.89,-22.47,66.83,809.293,0,168.2
2/15/2021 01:29,1:29,1.757,-22.46,67.33,809.021,0,165.2
2/15/2021 01:44,1:44,2.27,-22.43,69.23,808.832,0,178.2
2/15/2021 01:59,1:59,2.187,-22.52,69.34,808.618,0,183.2
2/15/2021 02:14,2:14,3.301,-22.53,70.79,808.22,0,174.1
2/15/2021 02:29,2:29,3.442,-22.44,69.5,807.963,0,170.8
2/15/2021 02:44,2:44,2.977,-22.49,69.23,807.9,0,182.1
2/15/2021 02:59,2:59,2.987,-22.43,68.64,807.659,0,171.7
2/15/2021 03:14,3:14,2.344,-22.56,69.76,807.717,0,174.5
2/15/2021 03:29,3:29,1.008,-22.72,69.75,807.588,0,205.7
2/15/2021 03:44,3:44,0.529,-22.7,71.59,807.26,0,252.8
2/15/2021 03:59,3:59,0.736,-22.9,70.61,807.243,0,195.4
2/15/2021 04:14,4:14,1.7,-22.48,69.65,807.249,0,169.7
2/15/2021 04:29,4:29,2.471,-22.48,69.61,807.043,0,174.4
2/15/2021 04:44,4:44,1.602,-22.52,69.54,806.887,0,195.2
2/15/2021 04:59,4:59,1.867,-22.43,69.38,806.834,0,210.9
2/15/2021 05:14,5:14,1.985,-21.67,69.78,806.599,0,199.2
2/15/2021 05:29,5:29,1.766,-20.51,69.56,806.355,0,195
2/15/2021 05:44,5:44,1.239,-20.25,69.38,806.413,0,200.9
2/15/2021 05:59,5:59,0.599,-20.72,70.36,806.304,0,221
2/15/2021 06:14,6:14,0.997,-20.81,69.06,806.288,0,177.5
2/15/2021 06:29,6:29,1.135,-19.58,69.83,806.132,0,152.2
2/15/2021 06:44,6:44,1.288,-18.75,69.2,806.192,0,156.8
2/15/2021 06:59,6:59,1.125,-16.91,70.18,806.069,0,176
2/15/2021 07:14,7:14,1.534,-15.16,65.02,805.864,0,187.7
2/15/2021 07:29,7:29,0.692,-14.26,69.53,805.9,0,167.6
2/15/2021 07:44,7:44,0.742,-13.61,75.21,805.92,0,114.2
2/15/2021 07:59,7:59,0.933,-11.66,76.34,806.1,0,215.1
2/15/2021 08:14,8:14,0.579,-12.43,75.14,806.043,0,223.9
2/15/2021 08:29,8:29,1.466,-11.31,65.04,805.914,0,145.1
2/15/2021 08:44,8:44,3.106,-10.48,65.01,805.874,0,180.1
2/15/2021 08:59,8:59,2.797,-10.03,49.12,805.757,0,193.5
2/15/2021 09:14,9:14,1.426,-9.61,51.69,805.696,0,137.7
2/15/2021 09:29,9:29,0.787,-10.97,73.99,805.78,0,58
2/15/2021 09:44,9:44,0.582,-10.77,64.97,805.735,0,102.4
2/15/2021 09:59,9:59,0.761,-10.5,60.38,805.627,0,106.2
2/15/2021 10:14,10:14,0.962,-10.15,66.47,805.564,0,139
2/15/2021 10:29,10:29,1.762,-9.64,56.63,805.439,0,172.4
2/15/2021 10:44,10:44,1.822,-8.86,52.87,805.298,0,165.6
2/15/2021 10:59,10:59,2.499,-8.32,49.6,805.274,0,166.8
2/15/2021 11:14,11:14,1.67,-8.69,68.71,805.286,0,137.5
2/15/2021 11:29,11:29,2.207,-7.814,53.15,804.977,0,185.6
2/15/2021 11:44,11:44,5.244,-7.031,50.39,804.709,0,149
2/15/2021 11:59,11:59,2.335,-7.492,60.15,804.623,0,92.1
2/15/2021 12:14,12:14,2.247,-8.08,68.29,804.514,0,48.42
2/15/2021 12:29,12:29,2.282,-9.55,69.01,804.295,0,18.83
2/15/2021 12:44,12:44,1.986,-10.43,69.27,803.89,0,43.9
2/15/2021 12:59,12:59,1.655,-10.2,68.94,803.6,0,18.93
2/15/2021 13:14,13:14,1.486,-10.2,71.34,803.186,0,97.1
2/15/2021 13:29,13:29,1.711,-9.69,70.47,803.042,0,58.29
2/15/2021 13:44,13:44,2.062,-10.28,72.17,802.85,0,69.69
2/15/2021 13:59,13:59,1.027,-10.56,74.18,802.811,0,24.34
2/15/2021 14:14,14:14,1.757,-10.81,74.4,802.567,0,19.75
2/15/2021 14:29,14:29,2.33,-10.71,72.81,802.422,0,15.58
2/15/2021 14:44,14:44,1.867,-10.54,72.82,802.349,0,7.693
2/15/2021 14:59,14:59,1.614,-10.73,72.5,802.293,0,48.19
2/15/2021 15:14,15:14,1.535,-10.37,71.75,802.195,0,40.31
2/15/2021 15:29,15:29,2.715,-10.66,72,802.038,0,2.277
2/15/2021 15:44,15:44,1.54,-10.89,70.74,801.872,0,31.33
2/15/2021 15:59,15:59,2.09,-11.21,72.05,801.885,0,13.84
2/15/2021 16:14,16:14,0.968,-11.3,71.86,801.628,0,16.23
2/15/2021 16:29,16:29,0.612,-10.8,69.93,801.519,0,351.9
2/15/2021 16:44,16:44,1.248,-10.84,72.44,801.475,0,49.98
2/15/2021 16:59,16:59,0.733,-10.76,70.44,801.385,0,245.6
2/15/2021 17:14,17:14,1.379,-10.54,69.2,801.225,0,201.4
2/15/2021 17:29,17:29,2.87,-10.31,73.06,800.853,0,169.2
2/15/2021 17:44,17:44,3.682,-10.11,73.5,800.902,0,166.1
2/15/2021 17:59,17:59,1.738,-10.65,75.76,801.091,0,171.1
2/15/2021 18:14,18:14,1.198,-11.2,74.12,800.962,0,24.54
2/15/2021 18:29,18:29,1.097,-11.02,76.28,800.994,0,113.1
2/15/2021 18:44,18:44,1.794,-10.65,73.75,800.709,0,181.4
2/15/2021 18:59,18:59,1.468,-10.78,73.68,800.59,0,188.4
2/15/2021 19:14,19:14,5.494,-10.05,72.71,800.349,0,184.7
2/15/2021 19:29,19:29,1.725,-11.2,75.07,800.325,0,138.1
2/15/2021 19:44,19:44,2.244,-11.51,76.58,800.333,0,139.2
2/15/2021 19:59,19:59,3.505,-8.54,76.19,799.977,0,227.8
2/15/2021 20:14,20:14,8.21,-0.984,42.19,799.758,0,299.9
2/15/2021 20:29,20:29,6.869,-1.246,64.99,799.586,0,303.6
2/15/2021 20:44,20:44,2.831,-1.816,54.3,799.282,0,290.6
2/15/2021 20:59,20:59,1.416,-2.32,59.53,799.079,0,190.1
2/15/2021 21:14,21:14,2.827,-1.12,41.36,799.025,0,213.2
2/15/2021 21:29,21:29,6.647,-1.636,46.8,799.019,0,236.4
2/15/2021 21:44,21:44,3.337,-1.769,46.46,798.857,0,334.7
2/15/2021 21:59,21:59,1.086,-2.26,64.2,798.62,0,151.8
2/15/2021 22:14,22:14,3.421,-4.899,62.43,798.845,0,148.5
2/15/2021 22:29,22:29,3.177,-3.353,48.37,798.567,0,114.4
2/15/2021 22:44,22:44,2.501,-2.613,45.07,798.462,0,182.6
2/15/2021 22:59,22:59,2.019,-3.027,46.8,797.995,0,88.6
2/15/2021 23:14,23:14,0.659,-3.272,46.56,798.225,0,148.3
2/15/2021 23:29,23:29,1.676,-4.968,54.7,798.022,0,355.5
2/15/2021 23:44,23:44,2.004,-1.061,44.21,797.653,0,80.7
2/15/2021 23:59,23:59,4.511,-1.918,43,797.167,0,20.37
2/16/2021 00:14,0:14,2.881,-1.388,43.36,797.362,0,327.3
2/16/2021 00:29,0:29,1.477,-3.366,54.51,797.138,0,336.7
2/16/2021 00:44,0:44,4.349,-2.363,56.53,797.261,0,258.7
2/16/2021 00:59,0:59,1.873,-2.35,49.75,797.458,0,222.1
2/16/2021 01:14,1:14,7.875,-0.162,42.37,797.054,0,281.1
2/16/2021 01:29,1:29,13.4,0.521,37.66,796.543,0,268
2/16/2021 01:44,1:44,11.92,0.81,37.73,796.481,0,282.9
2/16/2021 01:59,1:59,17.34,0.739,39.63,796.146,0,277.3
2/16/2021 02:14,2:14,15.4,0.498,41.63,796.304,0,277.3
2/16/2021 02:29,2:29,6.841,-2.295,47.65,796.54,0,315.3
2/16/2021 02:44,2:44,4.104,-7.473,69.45,796.65,0,298
2/16/2021 02:59,2:59,3.954,-4.101,51.94,796.554,0,317.9
2/16/2021 03:14,3:14,6.032,-1.666,41.75,796.839,0,337
2/16/2021 03:29,3:29,9.88,-0.185,37.78,796.772,0,288.2
2/16/2021 03:44,3:44,3.819,-1.133,42.99,796.792,0,353.6
2/16/2021 03:59,3:59,3.025,-1.178,37.42,796.7,0,325.9
2/16/2021 04:14,4:14,12.6,-0.018,38.17,796.349,0,291.6
2/16/2021 04:29,4:29,8.33,-0.341,39.42,796.542,0,296
2/16/2021 04:44,4:44,5.289,0.095,37.15,796.784,0,296.3
2/16/2021 04:59,4:59,6.448,-0.119,38.44,796.969,0,308.4
2/16/2021 05:14,5:14,8.37,0.074,36.93,797.13,0,339.7
2/16/2021 05:29,5:29,7.784,-0.076,39.51,797.365,0,313.3
2/16/2021 05:44,5:44,6.264,-0.106,38.05,797.617,0,287.6
2/16/2021 05:59,5:59,4.693,-0.009,35.95,797.616,0,250.3
2/16/2021 06:14,6:14,2.545,-0.428,39.14,797.782,0,298.8
2/16/2021 06:29,6:29,5.468,-0.159,38.11,797.79,0,288.7
2/16/2021 06:44,6:44,4.314,-0.059,35.47,797.704,0,273.6
2/16/2021 06:59,6:59,1.923,-1.056,38.39,797.9,0,296.3
2/16/2021 07:14,7:14,1.869,-1.425,44.03,798.125,0,295.7
2/16/2021 07:29,7:29,1.156,-1.132,43.59,798.4,0,258.4
2/16/2021 07:44,7:44,0.721,-0.477,47.21,798.476,0,222.3
2/16/2021 07:59,7:59,1.453,-0.343,46.46,798.459,0,213.7
2/16/2021 08:14,8:14,1.446,-0.134,39.66,798.473,0,180.9
2/16/2021 08:29,8:29,2.103,0.094,38.58,798.517,0,129.6
2/16/2021 08:44,8:44,2.979,0.372,36.88,798.524,0,138.9
2/16/2021 08:59,8:59,2.736,0.617,35.9,798.571,0,140.2
2/16/2021 09:14,9:14,3.708,0.241,37,798.593,0,159
2/16/2021 09:29,9:29,4.245,0.473,36.77,798.599,0,139.9
2/16/2021 09:44,9:44,4.589,0.525,35.31,798.544,0,126.4
2/16/2021 09:59,9:59,4.132,0.731,33.31,798.563,0,130.1
2/16/2021 10:14,10:14,4.161,1.068,35.72,798.683,0,115.4
2/16/2021 10:29,10:29,3.402,1.031,36.36,798.729,0,107.2
2/16/2021 10:44,10:44,3.265,1.149,35.94,798.787,0,97.6
2/16/2021 10:59,10:59,3.293,1.103,37.97,798.842,0,89.4
2/16/2021 11:14,11:14,2.587,1.526,37.07,798.826,0,76.87
2/16/2021 11:29,11:29,2.788,1.766,37.7,798.851,0,50.3
2/16/2021 11:44,11:44,2.746,1.115,42.02,798.878,0,34.65
2/16/2021 11:59,11:59,3.028,1.042,45.07,798.773,0,50.25
2/16/2021 12:14,12:14,4.855,0.89,47.63,798.72,0,17.81
2/16/2021 12:29,12:29,3.954,-0.318,57.08,798.8,0,6.223
2/16/2021 12:44,12:44,3.877,-0.241,55.72,798.836,0,26.73
2/16/2021 12:59,12:59,3.809,-0.812,57.74,798.805,0,353
2/16/2021 13:14,13:14,3.612,-0.936,56.19,798.939,0,353.9
2/16/2021 13:29,13:29,3.496,-0.661,51.01,798.956,0,353.4
2/16/2021 13:44,13:44,3.612,-0.636,50.5,798.977,0,6.606
2/16/2021 13:59,13:59,2.502,-0.805,52.45,799.072,0,336.2
2/16/2021 14:14,14:14,1.754,-0.369,50.4,799.124,0,267.3
2/16/2021 14:29,14:29,2.749,0.076,47.78,799.15,0,42.06
2/16/2021 14:44,14:44,4.2,-0.357,52.51,799.295,0,17.09
2/16/2021 14:59,14:59,2.32,-0.278,51.66,799.629,0,348.5
2/16/2021 15:14,15:14,0.988,-0.214,49.11,799.695,0,8.33
2/16/2021 15:29,15:29,1.756,-0.102,48.27,799.959,0,266.3
2/16/2021 15:44,15:44,1.746,-0.04,47.38,800.023,0,243.1
2/16/2021 15:59,15:59,1.708,0.021,46.53,800.037,0,136.2
2/16/2021 16:14,16:14,0.783,-0.41,58.15,800.088,0,59.92
2/16/2021 16:29,16:29,3.034,-0.249,59.74,800.215,0,135
2/16/2021 16:44,16:44,4.128,-0.209,58.83,800.404,0,181.2
2/16/2021 16:59,16:59,7.568,-0.322,53.16,800.505,0,279.6
2/16/2021 17:14,17:14,3.381,-0.885,59.35,800.526,0,301.6
2/16/2021 17:29,17:29,2.476,-0.339,60.76,800.696,0,225.1
2/16/2021 17:44,17:44,3.325,-0.796,66.45,800.63,0,92.4
2/16/2021 17:59,17:59,2.16,-0.494,59.49,801.052,0,184.2
2/16/2021 18:14,18:14,4.056,-0.305,57.89,801.218,0,159.9
2/16/2021 18:29,18:29,1.783,-0.288,55.93,801.378,0,205.2
2/16/2021 18:44,18:44,1.938,-0.32,52.41,801.487,0,164.7
2/16/2021 18:59,18:59,1.495,-0.539,51.1,801.508,0,205.5
2/16/2021 19:14,19:14,2.666,-0.848,50.13,801.581,0,177.1
2/16/2021 19:29,19:29,1.16,-0.628,51.28,801.753,0,292.6
2/16/2021 19:44,19:44,1.67,-0.651,50.98,801.747,0,124.5
2/16/2021 19:59,19:59,1.506,-0.832,52.81,801.724,0,164.2
2/16/2021 20:14,20:14,0.689,-1.101,56.82,801.781,0,109.4
2/16/2021 20:29,20:29,1.61,-1.917,58.22,802.006,0,2.138
2/16/2021 20:44,20:44,3.195,-1.64,58.96,802.061,0,6.849
2/16/2021 20:59,20:59,3.888,-2.457,63.78,802.195,0,337.9
2/16/2021 21:14,21:14,3.657,-2.795,61.82,802.309,0,343.6
2/16/2021 21:29,21:29,3.812,-3.285,65.5,802.457,0,348.8
2/16/2021 21:44,21:44,3.524,-3.067,65.23,802.452,0,332.7
2/16/2021 21:59,21:59,3.076,-3.145,65.09,802.408,0,335.5
2/16/2021 22:14,22:14,1.831,-3.19,66.46,802.298,0,311
2/16/2021 22:29,22:29,2.891,-3.051,65.16,802.353,0,335.7
2/16/2021 22:44,22:44,3.57,-2.644,67.59,802.39,0,313.6
2/16/2021 22:59,22:59,2.677,-3.08,61.1,802.472,0,341
2/16/2021 23:14,23:14,4.066,-3.198,63.36,802.48,0,352.4
2/16/2021 23:29,23:29,3.629,-3.781,66.13,802.637,0,339.1
2/16/2021 23:44,23:44,3,-3.945,65.75,802.646,0,349
2/16/2021 23:59,23:59,3.547,-3.91,68.03,802.685,0,336.2
2/17/2021 00:14,0:14,3.824,-3.95,67.96,802.789,0,337.8
2/17/2021 00:29,0:29,5.106,-4.639,70.77,802.895,0,340.4
2/17/2021 00:44,0:44,5.536,-5.137,75.08,802.956,0,345.5
2/17/2021 00:59,0:59,3.986,-5.417,74.73,803.073,0,4.308
2/17/2021 01:14,1:14,5.005,-5.299,74.88,803.142,0,345.9
2/17/2021 01:29,1:29,4.426,-5.204,73.81,803.194,0,341
2/17/2021 01:44,1:44,3.864,-5.123,74.97,803.276,0,340.7
2/17/2021 01:59,1:59,2.569,-5.222,72.22,803.212,0,346.5
2/17/2021 02:14,2:14,2.836,-5.239,73.66,803.137,0,355.1
2/17/2021 02:29,2:29,3.508,-5.598,76.52,803.247,0,360
2/17/2021 02:44,2:44,3.358,-5.756,76.82,803.251,0,352.9
2/17/2021 02:59,2:59,5.074,-5.971,81.5,803.37,0,1.256
2/17/2021 03:14,3:14,3.983,-6.297,80.9,803.509,0,351.7
2/17/2021 03:29,3:29,4.304,-6.359,80.1,803.647,0,8.51
2/17/2021 03:44,3:44,3.677,-6.385,81.8,803.813,0,348
2/17/2021 03:59,3:59,2.336,-6.596,81.2,803.949,0,0.1
2/17/2021 04:14,4:14,2.754,-6.596,81.9,804.009,0,19.63
2/17/2021 04:29,4:29,0.822,-6.802,86.4,804.203,0,10.27
2/17/2021 04:44,4:44,1.332,-6.414,84.3,804.327,0,2.065
2/17/2021 04:59,4:59,1.471,-6.396,86.3,804.599,0,283.8
2/17/2021 05:14,5:14,1.387,-6.026,87,804.723,0,324.2
2/17/2021 05:29,5:29,1.577,-5.801,88.3,804.844,0,321.1
2/17/2021 05:44,5:44,1.446,-5.764,87.7,804.781,0,329.3
2/17/2021 05:59,5:59,1.991,-5.709,87.8,804.835,0,345.7
2/17/2021 06:14,6:14,2.261,-6.159,84.9,804.941,0,333.3
2/17/2021 06:29,6:29,2.906,-6.417,84.6,805.014,0,316.5
2/17/2021 06:44,6:44,1.493,-6.464,85.6,805.149,0,10.7
2/17/2021 06:59,6:59,1.792,-6.36,84.3,805.339,0,314.4
2/17/2021 07:14,7:14,1.252,-6.325,86.3,805.511,0,14.5
2/17/2021 07:29,7:29,1.755,-6.146,85.5,805.653,0,333.7
2/17/2021 07:44,7:44,1.722,-6.079,86.6,805.847,0,319.9
2/17/2021 07:59,7:59,1.754,-6.13,87.1,806.041,0,338.4
2/17/2021 08:14,8:14,1.758,-6.062,88.7,806.183,0,7.53
2/17/2021 08:29,8:29,1.372,-6.003,86,806.216,0,340
2/17/2021 08:44,8:44,1.272,-5.401,85.3,806.233,0,274.1
2/17/2021 08:59,8:59,1.551,-5.355,82.3,806.309,0,287.6
2/17/2021 09:14,9:14,1.444,-5.152,78.72,806.325,0,298.1
2/17/2021 09:29,9:29,1.115,-4.956,77.47,806.34,0,273
